"Computer Name","IP Address","OS","CPU","Last Report Time"
"401FINPC013","172.19.57.29","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:10:19 +0000"
"401FINPC012","172.19.57.185","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:58:05 +0000"
"401FINPC010","172.19.57.102","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:04:00 +0000"
"401FINPC008","172.19.57.124","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:55 +0000"
"401FINPC007","172.19.57.66","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:02 +0000"
"401FINPC006","172.19.57.239","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:59 +0000"
"401FINPC005OLD","172.19.57.235","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:12:33 +0000"
"401FINPC014OLD","172.19.56.79","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:24:19 +0000"
"401FINPC003","172.19.57.80","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:55:16 +0000"
"401FINPC001","172.19.56.8","Win10 10.0.17134.829 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 17:41:08 +0000"
"401FINLT035","172.16.0.32","Win10 10.0.18362.418 (1903)","2100 MHz Core i7-8650U","Tue, 05 Nov 2019 18:04:16 +0000"
"401FINLT033","172.16.4.189","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Fri, 25 Oct 2019 17:14:58 +0000"
"401FINLT032","192.168.1.10
172.19.172.79","Win10 10.0.17134.590 (1803)","2600 MHz Core i5-4310U","Sat, 02 Nov 2019 00:27:53 +0000"
"401FINLT031","10.228.214.114
172.19.173.221","Win10 10.0.18362.239 (1903)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 14:18:48 +0000"
"401FINLT030","172.16.4.175","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Tue, 29 Oct 2019 20:48:39 +0000"
"401FINLT029","10.228.214.99
172.19.173.85","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:40:06 +0000"
"401FINPC002","172.19.57.228","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:06:44 +0000"
"401FINPC040","172.19.57.134","Win10 10.0.14393.2189 (1607)","3200 MHz Core i5-4690S","Tue, 05 Nov 2019 17:59:54 +0000"
"401FINPC015","172.19.57.191","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:37 +0000"
"401FINPC017","172.19.57.76","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:45:48 +0000"
"401FINPC037","172.19.57.94","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:50:07 +0000"
"401FINPC034","172.19.57.117","Win10 10.0.17134.950 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:47:05 +0000"
"401FINPC033","172.19.57.32","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:04 +0000"
"401FINPC032","172.19.57.51","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:04 +0000"
"401FINPC031","172.19.57.164","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:35 +0000"
"401FINPC030","172.19.57.209","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:58 +0000"
"401FINPC029","172.19.57.133","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:07:54 +0000"
"401FINPC016","172.19.57.197","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:14 +0000"
"401FINPC028","172.19.57.189","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:20 +0000"
"401FINPC026","172.19.57.244","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 00:07:36 +0000"
"401FINPC025NEW","172.19.57.158","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:10:37 +0000"
"401FINPC024","172.16.6.241","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:02 +0000"
"401FINPC023","172.19.57.226","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:14 +0000"
"401FINPC022","172.19.57.6","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:13:37 +0000"
"401FINPC021","172.19.57.37","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:03 +0000"
"401FINPC018","172.19.57.100","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:04 +0000"
"401FINPC027","172.19.57.125","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:10:28 +0000"
"404NGPPC004","172.24.214.81","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:40 +0000"
"402MCALT020","172.19.174.146
192.168.1.84","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:07:37 +0000"
"402MCALT023","172.16.6.199
172.19.127.235","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:49:16 +0000"
"404NGPLT002","172.26.85.79","Win10 10.0.17134.1069 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:45:02 +0000"
"404NGPLT001","172.16.2.5
172.24.214.73","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:14:24 +0000"
"404NGPGPC020","172.24.211.139","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Mon, 04 Nov 2019 21:23:56 +0000"
"404MATPC002","172.24.210.33","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:02:20 +0000"
"404HRRLT015","172.24.212.44","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:55:57 +0000"
"404HRRLT010","10.228.213.227
172.19.173.215","Win10 10.0.17134.1009 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 13:59:31 +0000"
"404HRRLT005","10.228.212.217
172.19.174.127","Win10 10.0.18362.418 (1903)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 18:12:27 +0000"
"404NGPLT003","172.16.4.182","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:03:03 +0000"
"404HRRLT002","172.16.2.105
172.24.214.205","Win10 10.0.17134.885 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:55:37 +0000"
"404HIMPC055","172.24.211.213","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:47 +0000"
"404HIMPC045","172.24.214.139","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:57:28 +0000"
"404HIMPC040","172.24.214.129","Win10 10.0.17134.1069 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:34 +0000"
"404HIMPC031","172.24.214.67","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:53 +0000"
"404HIMPC030","172.24.214.181","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:17 +0000"
"404HIMPC029","172.24.215.234","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:22:53 +0000"
"404HIMPC028","172.24.211.154","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Thu, 24 Oct 2019 18:55:42 +0000"
"404HRRLT001","172.16.6.30
172.24.214.51","Win10 10.0.17134.885 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:07:05 +0000"
"404HIMPC026","172.24.214.172","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:57:21 +0000"
"404NGPLT004","172.24.211.190","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:39:32 +0000"
"404NGPLT011","172.16.1.67
172.24.214.183","Win10 10.0.17134.1009 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:14:46 +0000"
"404NGPLT050","172.16.3.107","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 16:23:58 +0000"
"404NGPLT037","192.168.254.67
172.19.172.228","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:58:59 +0000"
"404NGPLT036","172.24.215.248","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:39:46 +0000"
"404NGPLT035","172.16.7.103","Win10 10.0.17134.829 (1803)","2500 MHz Core i5-4300U","Tue, 05 Nov 2019 18:12:21 +0000"
"404NGPLT034","192.168.1.71
172.19.173.180","Win10 10.0.17134.829 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:14:32 +0000"
"404NGPLT032","172.24.213.211","Win10 10.0.17134.829 (1803)","2800 MHz Core i7-6600U","Tue, 05 Nov 2019 18:11:47 +0000"
"404NGPLT031","172.24.213.56","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:53:30 +0000"
"404NGPLT005","172.16.3.149","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:49:52 +0000"
"404NGPLT030","172.24.213.147","Win10 10.0.17134.590 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:06:32 +0000"
"404NGPLT018","172.16.6.2","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:10:46 +0000"
"404NGPLT017","172.24.214.46","Win10 10.0.17134.1009 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:07:04 +0000"
"404NGPLT016","172.16.2.143
172.24.214.29","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:44:51 +0000"
"404NGPLT015","172.16.6.210","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 15:35:28 +0000"
"404NGPLT014","172.16.3.223","Win10 10.0.17134.1009 (1803)","2300 MHz Core i5-5300U","Thu, 31 Oct 2019 17:24:00 +0000"
"404NGPLT013","192.168.1.37
172.19.174.82","Win10 10.0.17134.1009 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Wed, 30 Oct 2019 22:58:39 +0000"
"404NGPLT012","172.16.3.192","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:55:33 +0000"
"404NGPLT022","172.24.214.239","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:53:12 +0000"
"402MCALT022","172.19.172.248
192.168.1.87","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:01:54 +0000"
"404HIMPC025","172.24.211.75","Win10 10.0.17134.706 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:09:07 +0000"
"404HIMPC022","172.16.2.124
172.24.211.23","Win10 10.0.17134.1 (1803)","1800 MHz Core i5-8250U","Tue, 05 Nov 2019 18:05:01 +0000"
"402PRSPC006","172.19.127.28","Win10 10.0.17134.885 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:14:03 +0000"
"402PRSPC005","172.19.127.5","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:49 +0000"
"402PRSPC004","172.19.127.6","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:14 +0000"
"402PRSPC003","172.19.127.33","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:04:53 +0000"
"402PRSPC002","172.19.127.196","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:27 +0000"
"402PRSPC001","172.19.127.184","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:26 +0000"
"402PRSLT004","172.25.196.183
172.19.175.180","Win10 10.0.18362.357 (1903)","2300 MHz Core i5-5300U","Mon, 04 Nov 2019 13:33:50 +0000"
"402PRSPC007","172.19.127.95","Win10 10.0.17134.407 (1803)","2100 MHz Core i5-8500T","Tue, 05 Nov 2019 17:49:13 +0000"
"402PRSLT003","172.26.85.139
172.26.176.114","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:49:33 +0000"
"402MCALT030","172.19.127.146","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:53:22 +0000"
"402MCALT029","172.19.127.111","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:14:33 +0000"
"402MCALT028","172.19.127.42","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 17:53:20 +0000"
"402MCALT027","172.19.127.116","Win10 10.0.17134.441 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 17:28:57 +0000"
"402MCALT026","169.254.142.200
172.19.127.199","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 17:29:04 +0000"
"402MCALT025","172.19.127.48","Win10 10.0.17134.1 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:34:29 +0000"
"402MCALT024","172.19.173.251
192.168.1.100","Win7 6.1.7601","2500 MHz Core i5-6300U","Sun, 27 Oct 2019 23:27:57 +0000"
"402PRSLT002","172.19.127.113","Win10 10.0.17134.590 (1803)","2200 MHz Ryzen 7 PRO 2700U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:25:05 +0000"
"404HIMPC023","172.24.211.198","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:56:25 +0000"
"402PRSPC009","172.19.127.107","Win10 10.0.17134.950 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:46:46 +0000"
"402PRSPC015","172.19.127.127","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:30 +0000"
"404HIMPC021","172.24.210.36","Win10 10.0.17134.950 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:14 +0000"
"404HIMPC020","172.24.211.239","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:07:22 +0000"
"404HIMPC018","172.24.209.245","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:46:12 +0000"
"404HIMPC017","192.168.1.9
172.19.173.93","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 14:37:47 +0000"
"404HIMPC016","172.24.211.197","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:04:55 +0000"
"404HIMPC014","172.24.215.74","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:56:23 +0000"
"404HIMPC011","172.24.209.194","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:33:44 +0000"
"402PRSPC010","172.19.127.188","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:46 +0000"
"404HIMPC009","172.25.0.37","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:21 +0000"
"404HIMPC004","172.24.215.27","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Fri, 01 Nov 2019 20:44:25 +0000"
"404HIMPC001","172.24.214.193","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:48 +0000"
"404HIMLT111","192.168.1.6
172.19.172.230","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 06:29:18 +0000"
"404HIMLT022","172.16.5.213
172.24.211.237","Win10 10.0.17134.1009 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:10:11 +0000"
"404HIMLT015","172.16.6.47
172.24.210.76","Win10 10.0.17134.1009 (1803)","2800 MHz Core i7-6600U","Tue, 05 Nov 2019 15:13:28 +0000"
"404D1BPC001","172.24.213.150","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:54:31 +0000"
"402PRSPC021","172.19.127.53","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:16:22 +0000"
"404HIMPC008","172.24.214.95","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:11:27 +0000"
"236URGLT006","172.16.3.39","Win10 10.0.17134.1 (1803)","2500 MHz Core i5-6300U","Sun, 03 Nov 2019 19:52:51 +0000"
"236URGLT005","172.16.5.123","Win10 10.0.17134.885 (1803)","2500 MHz Core i5-6300U","Mon, 04 Nov 2019 21:31:08 +0000"
"236URGLT003","172.16.1.0","Win10 10.0.18362.357 (1903)","2500 MHz Core i5-6300U","Sun, 27 Oct 2019 22:57:46 +0000"
"210ROMLT009","172.26.84.130","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:33:29 +0000"
"210ROMLT005","172.26.84.92","Win7 6.1.7601","2700 MHz Core i7-4600U","Tue, 05 Nov 2019 16:09:11 +0000"
"210RIMAGE001","172.26.10.143","Win7 6.1.7601","3300 MHz Core i3-2120","Tue, 05 Nov 2019 18:00:00 +0000"
"210PHMPC004","172.26.10.131","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:55 +0000"
"210PHMPC003","172.26.10.149","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:46:43 +0000"
"210PHMPC002","172.26.10.117","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:07:22 +0000"
"210PHMPC001","172.26.10.115","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:06:23 +0000"
"210ROMLT010","172.26.84.42","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:13:42 +0000"
"210PHMLT001","172.19.174.225
10.0.0.228","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 01:49:19 +0000"
"210ONCPC990","172.26.10.122","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:16:34 +0000"
"210ONCPC105","172.26.11.101","Win10 10.0.17134.590 (1803)","2300 MHz Xeon","Tue, 05 Nov 2019 18:00:16 +0000"
"210ONCPC103","172.26.11.131","Win7 6.1.7601","2300 MHz Xeon","Tue, 05 Nov 2019 18:08:14 +0000"
"210ONCPC005","172.26.11.114","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:01:21 +0000"
"210ONCPC004","172.26.11.111","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:36 +0000"
"210ONCPC003","172.26.11.112","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:03 +0000"
"210ONCPC002","172.26.10.104","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 16:51:35 +0000"
"210PHMCR701","172.26.11.102","Win7 6.1.7601","3400 MHz Core i7-6700","Tue, 05 Nov 2019 18:13:20 +0000"
"210ONCLT001","172.26.85.126","Win7 6.1.7601","2300 MHz Core i5-5300U","Wed, 23 Oct 2019 17:03:05 +0000"
"210ROMLT012","172.26.84.108","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 13:40:51 +0000"
"210ROMLT015","172.16.6.38","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:20:12 +0000"
"211TCCPC005","172.19.12.13","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-8500","Tue, 05 Nov 2019 18:16:31 +0000"
"211TCCPC004","172.19.12.11","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:38:32 +0000"
"211TCCPC003","172.19.12.23","Win7 6.1.7601","3300 MHz Core i5-4590","Mon, 04 Nov 2019 14:04:48 +0000"
"211TCCPC002","172.19.12.19","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:53:32 +0000"
"211TCCPC001","172.19.12.7","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:10 +0000"
"210URGPC990","172.26.10.71","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:40:06 +0000"
"210URGPC005","172.26.10.45","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:55:18 +0000"
"210ROMLT013","172.16.6.88","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 15:15:22 +0000"
"210URGPC003","172.26.10.91","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:43:30 +0000"
"210URGPC001","172.26.10.43","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:15 +0000"
"210URGLT001OLD","10.67.161.232","Win7 6.1.7601","2700 MHz Core i7-4600U","Mon, 04 Nov 2019 18:21:32 +0000"
"210SPMLT001","192.168.254.71
172.19.175.15","Win10 10.0.17134.885 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:51:33 +0000"
"210ROMPC990","172.26.20.76","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:32:46 +0000"
"210ROMPC001","172.26.20.78","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:54:26 +0000"
"210ROMLT017","172.26.84.211","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:03:49 +0000"
"210ROMLT016","172.26.85.196","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 18:13:38 +0000"
"210URGPC002","172.26.10.39","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:03:27 +0000"
"211TCCPC006","172.19.12.60","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 29 Oct 2019 21:00:56 +0000"
"210NGPPG005","172.26.21.10","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:25 +0000"
"210NGPPC026","172.26.20.30","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 17:45:03 +0000"
"210NGPLT007","172.26.85.68","Win7 6.1.7601","2500 MHz Core i5-6300U","Thu, 31 Oct 2019 15:28:31 +0000"
"210NGPLT005","172.19.173.219
192.168.1.86","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:07:33 +0000"
"210NGPLT003","172.26.84.166
172.26.20.71","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:28:01 +0000"
"210NGPLT001","172.16.2.69","Win7 6.1.7601","2800 MHz Core i7-6600U","Mon, 04 Nov 2019 16:45:24 +0000"
"210NEUPC990","10.82.176.243","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:49:26 +0000"
"210MAOPC001","172.26.10.147","Win10 10.0.17134.1069 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:28 +0000"
"210LSTPC990","172.26.11.38","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:13:50 +0000"
"210NGPLT010","172.19.175.212
192.168.1.81","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:07:20 +0000"
